,Names,Intelligence,Strength,Speed,Durability,Power,Combat,Tier,Abilities,Creators
6318,White Canary,0,0,0,0,0,0,0,,DC Comics
6319,White Cat,0,0,0,0,0,0,0,,DC Comics
6320,White Dragon,0,0,0,0,0,0,0,,DC Comics
6321,White Dragon,65,25,25,10,10,20,10,"['Durability', 'Flight', 'Intelligence', 'Power Suit', 'Robotic Engineering', 'Weapons Master', 'Agility', 'Air Control', 'Bionics', 'Electrokinesis', 'Energy Armor', 'Energy Blasts', 'Energy Resistance', 'Fire Control', 'Fire Resistance', 'Gliding', 'Mechanical Aptitude', 'Nanotechnology', 'Pain Suppression', 'Plasma Manipulation', 'Technopath/Cyberpath', 'Weapon-based Powers']",DC Comics
6322,White Ghost,0,0,0,0,0,0,0,,DC Comics
6323,White Knight,0,0,0,0,0,0,0,,DC Comics
6324,White Knight,0,0,0,0,0,0,0,,DC Comics
6325,White Lantern,90,100,100,100,100,65,80,"['Absorption', 'Air Control', 'Anti-Gravity', 'Arcane Magic', 'Arcane Magic', 'Astral Projection', 'Astral Trap', 'Astral Travel', 'Astro Force', 'Attack Negation', 'Awakened Power', 'Bullet Time', 'Chaos Energy', 'Chaos Magic', 'Creation', 'Darkforce Manipulation', 'Dimensional Travel', 'Durability', 'Element Control', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Existence Erasure', 'Fire Resistance', 'Flight', 'Force Fields', 'Godly Physiology', 'Gravity Control', 'Homing Attack', 'Lantern Power Ring', 'Levitation', 'Light Control', 'Magic', 'Magic Absorption', 'Magic Resistance', 'Mind Blast', 'Mind Control', 'Mind Control Resistance', 'Portal Creation', 'Power Absorption', 'Power Absorption Immunity', 'Power Augmentation', 'Power Bestowal', 'Power Mimicry', 'Power Primordial', 'Power Sense', 'Power Suit', 'Rainbow Energy', 'Reality Warping', 'Reality Warping Resistance', 'Spaceflight', 'Stamina', 'Super Speed', 'Super Strength', 'Supreme Power', 'Teleportation', 'Weapon Creation', 'Weather Control', 'Willpower Inducement', 'Willpower Manipulation', 'Audio Control', 'Banish', 'Black Hole Manipulation', 'Cosmic Awareness', 'Crystal Touch', 'Danger Sense', 'Dark Magic', 'Energy Embodiment', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Immortality', 'Laser Manipulation', 'Life Manipulation', 'Mind Transfer', 'Possession', 'Power Mimicry Immunity', 'Power Modification', 'Power Nullifier', 'Qwardian Power Ring', 'Regeneration', 'Regeneration Negation', 'Shockwaves Generation', 'Soul Manipulation', 'Sound Manipulation', 'Subjective Reality', 'Time Travel', 'Water Control', 'Wind Control']",DC Comics
6326,White Lantern,80,100,100,100,100,85,80,"['Absorption', 'Accelerated Healing', 'Agility', 'Animation', 'Attack Reflection', 'Bullet Time', 'Cold Resistance', 'Creation', 'Danger Sense', 'Dexterity', 'Dimensional Travel', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Senses', 'Fire Resistance', 'Flight', 'Force Fields', 'Heal', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Immortality', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Lantern Power Ring', 'Levitation', 'Life Manipulation', 'Light Control', 'Longevity', 'Matter Manipulation', 'Mind Control Resistance', 'Nigh-Omnipresence', 'Phasing', 'Portal Creation', 'Power Augmentation', 'Power Bestowal', 'Power Nullifier', 'Projection', 'Radiation Immunity', 'Reality Warping', 'Reflexes', 'Regeneration', 'Resurrection', 'Spaceflight', 'Spatial Awareness', 'Spatial Manipulation', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Teleportation', 'The Life Entity', 'Time Manipulation Resistance', 'Time Travel', 'Toxin and Disease Resistance', 'Underwater breathing', 'Vaporising Beams', 'Weapon Creation', 'Weapon-based Powers', 'Willpower Inducement', 'Willpower Manipulation', 'Acrobatics', 'Astral Projection', 'Audio Control', 'Aura', 'Biokinesis', 'Clairvoyance', 'Corruption Resistance', 'Cosmic Awareness', 'Cryokinesis', 'Deconstruction', 'Dig', 'Dimensional Awareness', 'Duplication', 'Emotional Power Up', 'Enhanced Hearing', 'Existence Erasure Resistance', 'Grappling/Climbing', 'Hellfire Resistance', 'Hope Inducement', 'Illusions', 'Information Analysis', 'Information Manipulation', 'Invisibility', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Molecular Manipulation', 'Omnilingualism', 'Possession Resistance', 'Power Suit', 'Reality Warping Resistance', 'Self-Sustenance', 'Size Changing', 'Summoning', 'Telekinesis', 'Telepathy Resistance', 'Transformation', 'Transmutation', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - X-Ray', 'Weapons Master', 'Dream Manipulation', 'Mind Control', 'Power Sense']",DC Comics
6327,White Lantern,0,0,0,0,0,0,0,,DC Comics
6328,White Lantern,90,100,100,100,100,80,80,"['Absorption', 'Accelerated Healing', 'Adaptation', 'Afterimage Creation', 'Agility', 'Animation', 'Aura', 'Bullet Time', 'Clairvoyance', 'Cold Resistance', 'Creation', 'Dexterity', 'Dimensional Travel', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Existence Erasure Resistance', 'Fire Resistance', 'Flight', 'Force Fields', 'Hacking', 'Heal', 'Heat Generation', 'Heat Resistance', 'Hellfire Resistance', 'Immortality', 'Indestructible Digestion', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Lantern Power Ring', 'Levitation', 'Life Manipulation', 'Light Control', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Matter Manipulation', 'Molecular Manipulation', 'Pocket Dimensions', 'Portal Creation', 'Power Absorption', 'Power Bestowal', 'Power Nullifier', 'Preparation', 'Projection', 'Radiation Immunity', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Resurrection', 'Self-Sustenance', 'Spaceflight', 'Spatial Manipulation', 'Stamina', 'Super Breath', 'Super Speed', 'Super Strength', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Timeframe Control', 'Toxin and Disease Resistance', 'Underwater breathing', 'Vision - Heat', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - X-Ray', 'Weapon Creation', 'Willpower Manipulation', 'Acrobatics', 'Camouflage', 'Clairvoyance Resistance', 'Corruption Resistance', 'Cosmic Awareness', 'Damage Boost', 'Density Control', 'Dimension Storage', 'Dimensional Awareness', 'Duplication', 'Illusions', 'Intangibility', 'Invisibility', 'Magic Resistance', 'Mind Control Resistance', 'Morality Manipulation', 'Phasing', 'Possession Resistance', 'Radiation Absorption', 'Radiation Control', 'Sealing', 'Shockwaves Generation', 'Soul Resistance', 'Spatial Awareness', 'Statistics Amplification', 'Stealth', 'Telekinesis', 'Telepathy Resistance', 'Vision - Infrared', 'Vision - Thermal']",DC Comics
6329,White Lantern,90,100,100,100,100,100,80,"['Accelerated Healing', 'Acid Resistants', 'Acrobatics', 'Afterimage Creation', 'Agility', 'Animation', 'Antimatter Manipulation', 'Astral Travel', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption Resistance', 'Cosmic Awareness', 'Creation', 'Data Manipulation', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Electricity Resistance', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Force Fields', 'Hacking', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Immortality', 'Indomitable Will', 'Information Analysis', 'Interstellar Travel', 'Invulnerability', 'Lantern Power Ring', 'Life Manipulation', 'Light Control', 'Longevity', 'Master Martial Artist', 'Master Tactician', 'Matter Absorption', 'Matter Manipulation', 'Mind Control Resistance', 'Phasing', 'Pocket Dimensions', 'Portal Creation', 'Precognition', 'Projection', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Reality Warping', 'Reflexes', 'Regeneration', 'Resurrection', 'Spaceflight', 'Spatial Awareness', 'Stamina', 'Stealth', 'Subjective Reality', 'Summoning', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation', 'Time Travel', 'Toxin and Disease Resistance', 'Vehicular Mastery', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - X-Ray', 'Weapon Creation', 'Weapon Summoning', 'Weapons Master', 'Absorption', 'Adaptation', 'Air Control', 'Attack Reflection', 'Curse Resistance', 'Danger Sense', 'Duplication', 'Electricity Absorption', 'Energy Embodiment', 'Existence Erasure Resistance', 'Extrasensory Perception', 'Gravity Control', 'Hellfire Resistance', 'Holy Resistance', 'Homing Attack', 'Illusion Resistance', 'Invisibility', 'Jump', 'Magic Resistance', 'Non-Physical Interaction', 'Power Absorption', 'Power Absorption Immunity', 'Psionic Powers', 'Reactive Power Level', 'Reality Warping Resistance', 'Shockwaves Generation', 'Soul Resistance', 'Telepathy', 'Time Manipulation Resistance']",DC Comics
6330,White Lantern,0,0,0,0,0,0,0,,DC Comics
6331,White Lantern,85,100,100,100,100,80,80,"['Accelerated Healing', 'Afterimage Creation', 'Agility', 'Air Control', 'Bullet Time', 'Cold Resistance', 'Dexterity', 'Dimensional Travel', 'Duplication', 'Electrokinesis', 'Endurance', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Existence Erasure Resistance', 'Fire Resistance', 'Flight', 'Force Fields', 'Heat Resistance', 'Intangibility', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Lantern Power Ring', 'Life Manipulation', 'Light Control', 'Mind Control Resistance', 'Molecular Combustion', 'Molecular Dissipation', 'Molecular Immobilization', 'Molecular Manipulation', 'Portal Creation', 'Possession Resistance', 'Power Bestowal', 'Power Nullifier', 'Precognition', 'Projection', 'Reality Warping', 'Reality Warping Resistance', 'Regeneration', 'Spaceflight', 'Speed Force', 'Super Speed', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Timeframe Control', 'Toxin and Disease Resistance', 'Vibration Manipulation', 'Vortex Creation', 'Acrobatics', 'Changing Armor', 'Clairvoyance Resistance', 'Creation', 'Electricity Resistance', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Embodiment', 'Enhanced Sight', 'Immortality', 'Indomitable Will', 'Invisibility', 'Levitation', 'Phasing', 'Pocket Dimensions', 'Possession', 'Sealing', 'Subjective Reality', 'Transformation', 'Weapon Creation', 'Dream Manipulation']",DC Comics
6332,White Lantern,0,0,0,0,0,0,0,,DC Comics
6333,White Lantern,0,0,0,0,0,0,0,,DC Comics
6334,White Lantern (Life Equation),100,100,100,100,100,100,80,"['Nigh-Omnipotence', 'Omnipresence', 'Omniscience']",DC Comics
6335,White Lantern,75,100,100,100,100,90,80,"['Accelerated Healing', 'Agility', 'Animal Control', 'Antimatter Manipulation', 'Attack Reflection', 'Cold Resistance', 'Cosmic Awareness', 'Creation', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Control', 'Fire Resistance', 'Flight', 'Force Fields', 'Hacking', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Immortality', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Lantern Power Ring', 'Life Manipulation', 'Light Control', 'Longevity', 'Magic', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Matter Manipulation', 'Pocket Dimensions', 'Portal Creation', 'Power Absorption', 'Radiation Immunity', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Resurrection', 'Self-Sustenance', 'Soul Resistance', 'Space Survivability', 'Spaceflight', 'Spatial Awareness', 'Stamina', 'Stealth', 'Sub-Mariner', 'Subjective Reality', 'Summoning', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy', 'Telepathy Resistance', 'Terrakinesis', 'Time Manipulation Resistance', 'Time Travel', 'Toxin and Disease Resistance', 'Underwater breathing', 'Vision - Microscopic', 'Vision - Night', 'Vision - X-Ray', 'Water Control', 'Weapon Summoning', 'Weapon-based Powers', 'Weapons Master', 'Absorption', 'Acid Resistants', 'Afterimage Creation', 'Clairvoyance Resistance', 'Cryokinesis', 'Curse Resistance', 'Danger Sense', 'Disguise Resistance', 'Electricity Resistance', 'Electrokinesis', 'Element Control', 'Empathy', 'Energy Embodiment', 'Existence Erasure Resistance', 'Fear Inducement', 'Fear Manipulation', 'Gravity Control', 'Illusion Resistance', 'Illusions', 'Information Analysis', 'Jump', 'Magic Resistance', 'Matter Absorption', 'Memory Manipulation', 'Mind Blast', 'Mind Control', 'Mind Control Resistance', 'Possession Resistance', 'Power Nullifier', 'Precognition', 'Projection', 'Psionic Powers', 'Radar Sense', 'Sonar', 'Spatial Communication', 'Spatial Manipulation', 'Teleportation', 'Time Manipulation', 'Vehicular Mastery', 'Vision - Infrared', 'Vision - Telescopic', 'Weapon Creation', 'Weather Control']",DC Comics
6336,White Lantern,0,0,0,0,0,0,0,,DC Comics
6337,White Lantern,0,0,0,0,0,0,0,,DC Comics
6338,White Lantern,0,0,0,0,0,0,0,,DC Comics
6339,White Lantern,0,0,0,0,0,0,0,,DC Comics
6340,White Lantern,0,0,0,0,0,0,0,,DC Comics
6341,White Lantern,0,0,0,0,0,0,0,,DC Comics
6342,White Lantern,0,0,0,0,0,0,0,,DC Comics
6343,White Lantern,0,0,0,0,0,0,0,,DC Comics
6344,White Lantern,0,0,0,0,0,0,0,,DC Comics
6345,White Lantern,0,0,0,0,0,0,0,,DC Comics
6346,White Lantern,0,0,0,0,0,0,0,,DC Comics
6347,White Lantern,0,0,0,0,0,0,0,,DC Comics
6348,White Lantern,0,0,0,0,0,0,0,,DC Comics
6349,White Lantern,0,0,0,0,0,0,0,,DC Comics
6350,White Lantern,0,0,0,0,0,0,0,,DC Comics
6351,White Lantern,0,0,0,0,0,0,0,,DC Comics
6352,White Lantern,0,0,0,0,0,0,0,,DC Comics
6353,White Lantern (Sixth Dimension),0,0,0,0,0,0,0,,DC Comics
6354,White Lantern,0,0,0,0,0,0,0,,DC Comics
6355,White Lantern,0,0,0,0,0,0,0,,DC Comics
6356,White Queen,0,0,0,0,0,0,0,,DC Comics
6357,White Queen,90,1,1,8,30,25,10,"['Information Analysis', 'Information Manipulation', 'Social Influencing', 'Indomitable Will', 'Status Effect Inducement']",DC Comics
6358,White Rabbit,0,0,0,0,0,0,0,,DC Comics
6359,White Raven,0,0,0,0,0,0,0,,DC Comics
6360,White Raven,70,55,75,100,100,70,70,"['Ability Shift', 'Absorption', 'Accelerated Development', 'Acrobatics', 'Agility', 'Astral Projection', 'Dark Arts', 'Dark Magic', 'Darkforce Manipulation', 'Durability', 'Emotional Power Up', 'Empathy', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Flight', 'Force Fields', 'Heal', 'Heat Resistance', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Latent Abilities', 'Levitation', 'Light Control', 'Longevity', 'Magic', 'Peak Human Condition', 'Portal Creation', 'Rage Power', 'Reflexes', 'Sealing', 'Seismic Power', 'Stamina', 'Summoning', 'Super Speed', 'Super Strength', 'Telekinesis', 'Teleportation', 'Weather Control', 'Wind Control', 'Accelerated Healing', 'Astral Travel', 'Avatar Creation', 'Clairvoyance', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Divinity', 'Dream Manipulation', 'Duplication', 'Electricity Absorption', 'Electricity Resistance', 'Electrokinesis', 'Endurance', 'Enhanced Senses', 'Godly Physiology', 'Illusions', 'Immortality', 'Indomitable Will', 'Master Martial Artist', 'Master Tactician', 'Mind Blast', 'Mind Control Resistance', 'Multiple Limbs', 'Multiple Personalities', 'Possession', 'Possession Resistance', 'Power Bestowal', 'Precognition', 'Psionic Powers', 'Reality Warping', 'Reality Warping Resistance', 'Rune Magic', 'Sage Mode', 'Self-Sustenance', 'Shadow Manipulation', 'Shapeshifting', 'Shockwaves Generation', 'Soul Manipulation', 'Soul Resistance', 'Spaceflight', 'Spatial Awareness', 'Spatial Communication', 'Stealth', 'Supernatural Condition', 'Telepathy', 'Tentacles', 'Transformation', 'Vision - Heat', 'Weapon Creation', 'Existence Erasure', 'Insanity', 'Matter Manipulation', 'Omnilingualism']",DC Comics
6361,White Raven,0,0,0,0,0,0,0,,DC Comics
6362,White Willow,0,0,0,0,0,0,0,,DC Comics
6363,White Witch,0,0,0,0,0,0,0,,DC Comics
6364,Whitney Fordman,50,5,5,8,5,30,0,"['Agility', 'Indomitable Will', 'Reflexes']",DC Comics
6365,Wick,0,0,0,0,0,0,0,,DC Comics
6366,Wight Witch,0,0,0,0,0,0,0,,DC Comics
6367,Wild Dog,0,0,0,0,0,0,0,,DC Comics
6368,Wild Dog,0,0,0,0,0,0,0,,DC Comics
6369,Wildcat,65,10,8,11,16,90,10,"['Durability', 'Endurance', 'Master Martial Artist', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Acrobatics', 'Agility', 'Dexterity', 'Enhanced Sight', 'Indomitable Will', 'Longevity', 'Marksmanship', 'Stealth', 'Vision - Night', 'Resurrection']",DC Comics
6370,Wildcat,0,0,0,0,0,0,0,,DC Comics
6371,Wildcat,0,0,0,0,0,0,0,,DC Comics
6372,Wildcat,55,10,10,10,10,80,10,"['Endurance', 'Master Martial Artist', 'Stamina', 'Agility']",DC Comics
6373,Wildcat,0,0,0,0,0,0,0,,DC Comics
6374,Wildcat,0,0,0,0,0,0,0,,DC Comics
6375,Wildcat,0,0,0,0,0,0,0,,DC Comics
6376,Wildcat,0,0,0,0,0,0,0,,DC Comics
6377,Wildebeest,40,35,25,30,35,65,10,"['Durability', 'Endurance', 'Enhanced Senses', 'Enhanced Smell', 'Heal', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Cold Resistance', 'Dexterity', 'Electricity Resistance', 'Enhanced Hearing', 'Enhanced Sight', 'Heat Resistance', 'Jump', 'Longevity', 'Natural Weapons', 'Radiation Immunity', 'Reflexes', 'Stealth', 'Invulnerability']",DC Comics
6378,Wildfire,0,0,0,0,0,0,0,,DC Comics
6379,Wilhelmina Murray,0,0,0,0,0,0,0,,DC Comics
6380,William Clayton,0,0,0,0,0,0,0,,DC Comics
6381,Willie Two Times,0,0,0,0,0,0,0,,DC Comics
6382,Willoughby Kipling,0,0,0,0,0,0,0,,DC Comics
6383,Willoughby Kipling,0,0,0,0,0,0,0,,DC Comics
6384,Wilson Taylor,0,0,0,0,0,0,0,,DC Comics
6385,Wind Dragon,0,0,0,0,0,0,0,,DC Comics
6386,Windfall,0,0,0,0,0,0,0,,DC Comics
6387,Winged Victory,0,0,0,0,0,0,0,,DC Comics
6388,Wink,0,0,0,0,0,0,0,,DC Comics
6389,Wink,0,0,0,0,0,0,0,,DC Comics
6390,Winn Schott,0,0,0,0,0,0,0,,DC Comics
6391,Winter,0,0,0,0,0,0,0,,DC Comics
6392,Winter Wolf,0,0,0,0,0,0,0,,DC Comics
6393,Wintergreen,0,0,0,0,0,0,0,,DC Comics
6394,Wisdom,0,0,0,0,0,0,0,,DC Comics
6395,Witch Queen,0,0,0,0,0,0,0,,DC Comics
6396,Witchfire,0,0,0,0,0,0,0,,DC Comics
6397,Wizard,0,0,0,0,0,0,0,,DC Comics
6398,Wizardo,0,0,0,0,0,0,0,,DC Comics
6399,Wolf,0,0,0,0,0,0,0,,DC Comics
6400,Wolf,0,0,0,0,0,0,0,,DC Comics
6401,Wolfie,0,0,0,0,0,0,0,,DC Comics
6402,Wonder,0,0,0,0,0,0,0,,DC Comics
6403,Wonder Girl,65,55,75,60,70,80,40,"['Durability', 'Intelligence', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Agility', 'Electrokinesis', 'Energy Constructs', 'Enhanced Senses', 'Flight', 'Immortality', 'Levitation', 'Marksmanship', 'Master Martial Artist', 'Reflexes', 'Stealth', 'Weapons Master']",DC Comics
6404,Wonder Girl,0,0,0,0,0,0,0,,DC Comics
6405,Wonder Girl,75,25,14,15,20,90,10,"['Stamina', 'Acrobatics', 'Agility', 'Berserk Mode', 'Dexterity', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Stealth', 'Weapons Master', 'Resurrection']",DC Comics
6406,Wonder Girl,0,0,0,0,0,0,0,,DC Comics
6407,Wonder Girl,60,30,25,30,55,60,20,"['Durability', 'Intelligence', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Flight', 'Jump', 'Longevity', 'Master Martial Artist', 'Reflexes', 'Stealth', 'Weapon-based Powers', 'Weapons Master', 'Godly Physiology']",DC Comics
6408,Wonder Girl,0,0,0,0,0,0,0,,DC Comics
6409,Wonder Girl,0,0,0,0,0,0,0,,DC Comics
6410,Wonder Girl,0,0,0,0,0,0,0,,DC Comics
6411,Wonder Girl,0,0,0,0,0,0,0,,DC Comics
6412,Wonder Girl (Silent Armor),0,0,0,0,0,0,0,,DC Comics
6413,Wonder Man,0,0,0,0,0,0,0,,DC Comics
6414,Wonder Wife,100,100,100,100,100,100,90,['Nigh-Omnipotence'],DC Comics
6415,Wonder Woman,85,100,100,100,100,100,60,"['Accelerated Healing', 'Acrobatics', 'Adaptation', 'Agility', 'Berserk Mode', 'Cold Resistance', 'Dexterity', 'Durability', 'Empathy', 'Endurance', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Illusions', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Levitation', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Power Suit', 'Pressure Points', 'Purification', 'Reflexes', 'Self-Sustenance', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Telepathy Resistance', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Weapon-based Powers', 'Weapons Master', 'Aura', 'Biokinesis', 'Corruption Resistance', 'Durability Negation', 'Electrokinesis', 'Energy Blasts', 'Energy Manipulation', 'Extrasensory Perception', 'Force Fields', 'Godly Physiology', 'Illusion Resistance', 'Immortality', 'Information Analysis', 'Magic', 'Magic Resistance', 'Mind Control Resistance', 'Postcognition', 'Precognition', 'Radiation Immunity', 'Regeneration', 'Teleportation', 'Toxin and Disease Resistance', 'Truth Manipulation', 'Vehicular Mastery', 'Weapon Summoning', 'Animal Control', 'Awakened Power', 'Energy Absorption', 'Instinctive Reaction', 'Possession Resistance', 'Reality Warping', 'Sealing', 'Soul Resistance', 'Time Manipulation Resistance', 'Time Travel']",DC Comics
